Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Sales,Date,Time,Payment,cogs,gross margin percentage,gross income,Rating
37d5716b-da4e-491a-a035-be84098bcc3f,Cairo,Mandalay,Member,Female,Fashion accessories,38.3,4,7.66,160.86,3/13/2019,7:22:00 PM,Cash,153.2,4.761904762,7.66,5.7
b5125652-1d82-4bfa-8f74-ff00e08ac190,Alex,Yangon,Member,Female,Sports and travel,22.24,10,11.12,233.52,2/9/2019,11:00:00 AM,Cash,222.4,4.761904762,11.12,4.2
3f9a7843-5491-4751-b324-2c9dfa74ed09,Cairo,Mandalay,Normal,Male,Sports and travel,54.45,1,2.7225,57.1725,2/26/2019,7:24:00 PM,Ewallet,54.45,4.761904762,2.7225,7.9
e6e7e4f7-3421-42de-bc45-4f79eead1fca,Alex,Yangon,Member,Female,Sports and travel,98.4,7,34.44,723.24,3/12/2019,12:43:00 PM,Credit card,688.8,4.761904762,34.44,8.7
658e994a-a9e9-420c-ac80-ea9aee1d484f,Giza,Naypyitaw,Normal,Male,Home and lifestyle,35.47,4,7.094,148.974,3/14/2019,5:22:00 PM,Credit card,141.88,4.761904762,7.094,6.9
736056aa-58d3-4720-9c8d-0eaeaaf6401b,Cairo,Mandalay,Member,Female,Food and beverages,74.6,10,37.3,783.3,1/8/2019,8:55:00 PM,Cash,746.0,4.761904762,37.3,9.5
aebf584a-e266-4e6b-bda6-8b9f49650307,Alex,Yangon,Member,Male,Home and lifestyle,70.74,4,14.148,297.108,1/5/2019,4:05:00 PM,Credit card,282.96,4.761904762,14.148,4.4
3c13220e-1525-4239-955e-15b3a7968dbe,Alex,Yangon,Member,Female,Home and lifestyle,35.54,10,17.77,373.17,1/4/2019,1:34:00 PM,Ewallet,355.4,4.761904762,17.77,7.0
16d7c79d-168c-4f78-8d8f-805992736d70,Cairo,Mandalay,Normal,Female,Sports and travel,67.43,5,16.8575,354.0075,3/6/2019,6:13:00 PM,Ewallet,337.15,4.761904762,16.8575,6.3
67b62211-991c-4628-be64-416aa9a94979,Giza,Naypyitaw,Member,Female,Health and beauty,21.12,2,2.112,44.352,1/3/2019,7:17:00 PM,Cash,42.24,4.761904762,2.112,9.7
11e5e44a-cea6-486f-9f4c-7977286c44d8,Alex,Yangon,Member,Female,Home and lifestyle,21.54,9,9.693,203.553,1/7/2019,11:44:00 AM,Credit card,193.86,4.761904762,9.693,8.8
1b78ab06-dfb3-45ca-b85a-11aca547785e,Alex,Yangon,Normal,Female,Home and lifestyle,12.03,2,1.203,25.263,1/27/2019,3:51:00 PM,Cash,24.06,4.761904762,1.203,5.1
11ee0624-125f-46ca-94ff-43d938c199a7,Cairo,Mandalay,Normal,Female,Health and beauty,99.71,6,29.913,628.173,2/26/2019,4:52:00 PM,Ewallet,598.26,4.761904762,29.913,7.9
5d48b8fa-be7a-4d35-895a-0ebc892d6e88,Cairo,Mandalay,Normal,Male,Fashion accessories,47.97,7,16.7895,352.5795,1/7/2019,8:52:00 PM,Cash,335.79,4.761904762,16.7895,6.2
527eeb0a-5871-4db1-abef-2ce2c8333bff,Giza,Naypyitaw,Member,Female,Home and lifestyle,21.82,10,10.91,229.11,1/7/2019,5:36:00 PM,Cash,218.2,4.761904762,10.91,7.1
9350fbac-a57d-4800-b895-042b10a9d835,Giza,Naypyitaw,Normal,Female,Fashion accessories,95.42,4,19.084,400.764,2/2/2019,1:23:00 PM,Ewallet,381.68,4.761904762,19.084,6.4
905bd243-0dc5-4e54-bca1-2471b26ab905,Giza,Naypyitaw,Member,Male,Fashion accessories,70.99,10,35.495,745.395,3/20/2019,4:28:00 PM,Cash,709.9,4.761904762,35.495,5.7
6b5ee732-e7c7-4f1e-8904-f18b5d3a6a52,Alex,Yangon,Member,Male,Sports and travel,44.02,10,22.01,462.21,3/20/2019,7:57:00 PM,Credit card,440.2,4.761904762,22.01,9.6
c478ae98-72a2-40c2-afbf-8af6051a7b7d,Alex,Yangon,Normal,Female,Home and lifestyle,69.96,8,27.984,587.664,2/15/2019,5:01:00 PM,Credit card,559.68,4.761904762,27.984,6.4
a97e87e2-de57-4f8b-8d6d-801c7d767d85,Giza,Naypyitaw,Normal,Male,Home and lifestyle,37.0,1,1.85,38.85,3/6/2019,1:29:00 PM,Credit card,37.0,4.761904762,1.85,7.9
089d1c95-a9fb-4c1f-9fbf-7ad2615d6a23,Alex,Yangon,Normal,Female,Sports and travel,15.34,1,0.767,16.107,1/6/2019,11:09:00 AM,Cash,15.34,4.761904762,0.767,6.5
290256fd-9d9e-4cae-973b-a7965464ed42,Alex,Yangon,Member,Male,Health and beauty,99.83,6,29.949,628.929,3/4/2019,3:02:00 PM,Ewallet,598.98,4.761904762,29.949,8.5
6ee34ece-d011-4931-9603-aeaa466762b3,Alex,Yangon,Member,Female,Health and beauty,47.67,4,9.534,200.214,3/12/2019,2:21:00 PM,Cash,190.68,4.761904762,9.534,9.1
26326b11-651e-4b28-9992-8bca67f14720,Cairo,Mandalay,Normal,Male,Health and beauty,66.68,5,16.67,350.07,2/20/2019,6:01:00 PM,Cash,333.4,4.761904762,16.67,7.6
f928ecdb-54d9-4fc3-94ce-e714908d1be4,Giza,Naypyitaw,Member,Male,Home and lifestyle,74.86,1,3.743,78.603,3/24/2019,2:49:00 PM,Cash,74.86,4.761904762,3.743,6.9
e88fea2e-5e6b-41b9-9d21-777ecdb9aeb5,Giza,Naypyitaw,Normal,Female,Sports and travel,23.75,9,10.6875,224.4375,1/31/2019,12:02:00 PM,Cash,213.75,4.761904762,10.6875,9.5
bae1dac8-e430-46a6-8357-da326bdf4100,Cairo,Mandalay,Normal,Female,Food and beverages,48.51,7,16.9785,356.5485,1/25/2019,1:30:00 PM,Credit card,339.57,4.761904762,16.9785,5.2
a4660259-80ae-4a9a-8a6e-e39a6fe5bce1,Alex,Yangon,Member,Female,Home and lifestyle,94.88,7,33.208,697.368,2/3/2019,2:38:00 PM,Cash,664.16,4.761904762,33.208,4.2
d73cdcc9-db43-4e07-839e-61ecbff7459d,Cairo,Mandalay,Member,Male,Electronic accessories,40.3,10,20.15,423.15,1/24/2019,5:37:00 PM,Credit card,403.0,4.761904762,20.15,7.0
8bfbf786-1993-475b-896b-4bef415cec80,Giza,Naypyitaw,Normal,Male,Electronic accessories,27.85,7,9.7475,204.6975,3/14/2019,5:20:00 PM,Ewallet,194.95,4.761904762,9.7475,6.0
182a86c7-a7fb-42a1-80c6-7606e6dc8964,Alex,Yangon,Member,Female,Electronic accessories,62.48,1,3.124,65.604,2/18/2019,8:29:00 PM,Cash,62.48,4.761904762,3.124,4.7
b0a3b5ab-7660-48c1-a319-cb00f07378a8,Alex,Yangon,Member,Female,Food and beverages,36.36,2,3.636,76.356,1/21/2019,10:00:00 AM,Cash,72.72,4.761904762,3.636,7.1
4088cefa-b2ae-48a9-b747-124f26f77c59,Cairo,Mandalay,Normal,Male,Health and beauty,18.11,10,9.055,190.155,3/13/2019,11:46:00 AM,Ewallet,181.1,4.761904762,9.055,5.9
2515f06e-a95d-498c-9814-a42d06c0ebca,Giza,Naypyitaw,Member,Female,Electronic accessories,51.92,5,12.98,272.58,3/3/2019,1:42:00 PM,Cash,259.6,4.761904762,12.98,7.5
155becdc-4000-49b0-8180-732abe88ceda,Giza,Naypyitaw,Normal,Male,Electronic accessories,28.84,4,5.768,121.128,3/29/2019,2:44:00 PM,Cash,115.36,4.761904762,5.768,6.4
18c2421d-821b-4482-8a66-da39ccd27e73,Alex,Yangon,Member,Male,Home and lifestyle,78.38,6,23.514,493.794,1/10/2019,2:16:00 PM,Ewallet,470.28,4.761904762,23.514,5.8
02b57c32-4e76-4faa-ac1a-3d4e228e61bf,Alex,Yangon,Member,Male,Home and lifestyle,60.01,4,12.002,252.042,1/25/2019,3:54:00 PM,Cash,240.04,4.761904762,12.002,4.5
af5727da-a8ae-4411-9e63-898b98e84832,Giza,Naypyitaw,Member,Female,Home and lifestyle,88.61,1,4.4305,93.0405,1/19/2019,10:21:00 AM,Cash,88.61,4.761904762,4.4305,7.7
bd192b64-d574-4c34-add4-21e1761e409c,Giza,Naypyitaw,Normal,Male,Fashion accessories,99.82,2,9.982,209.622,1/2/2019,6:09:00 PM,Credit card,199.64,4.761904762,9.982,6.7
e0d804db-5c6a-42f9-bc1f-ce4b8131e8c5,Cairo,Mandalay,Member,Male,Health and beauty,39.01,1,1.9505,40.9605,3/12/2019,4:46:00 PM,Credit card,39.01,4.761904762,1.9505,4.7
7594768c-4483-4c44-8b84-007a6c602223,Giza,Naypyitaw,Normal,Male,Food and beverages,48.61,1,2.4305,51.0405,2/25/2019,3:31:00 PM,Cash,48.61,4.761904762,2.4305,4.4
efc48eb1-ff8a-4f83-9693-718edaa4a30b,Alex,Yangon,Normal,Female,Electronic accessories,51.19,4,10.238,214.998,3/18/2019,5:15:00 PM,Credit card,204.76,4.761904762,10.238,4.7
02a29387-e158-47b5-b5d7-ba290d1fe856,Cairo,Mandalay,Normal,Female,Electronic accessories,14.96,8,5.984,125.664,2/23/2019,12:29:00 PM,Cash,119.68,4.761904762,5.984,8.6
c857bff1-5097-4f01-8742-8e17060aff47,Alex,Yangon,Member,Male,Electronic accessories,72.2,7,25.27,530.67,3/26/2019,8:14:00 PM,Ewallet,505.4,4.761904762,25.27,4.3
649ef734-954e-447f-b0aa-79cab4cad700,Alex,Yangon,Normal,Female,Sports and travel,40.23,7,14.0805,295.6905,3/30/2019,1:22:00 PM,Cash,281.61,4.761904762,14.0805,9.6
6beb7b40-001c-4646-86f2-4cb27efc454b,Alex,Yangon,Member,Female,Home and lifestyle,88.79,8,35.516,745.836,2/17/2019,5:09:00 PM,Cash,710.32,4.761904762,35.516,4.1
aa2540e8-cca1-4fbb-874c-fb8a797b675d,Alex,Yangon,Member,Female,Electronic accessories,26.48,3,3.972,83.412,3/21/2019,10:40:00 AM,Ewallet,79.44,4.761904762,3.972,4.7
2f5db755-65fb-40e3-b3af-25f96da204d8,Alex,Yangon,Normal,Female,Fashion accessories,81.91,2,8.191,172.011,3/5/2019,5:43:00 PM,Cash,163.82,4.761904762,8.191,7.8
4af813a6-cee9-455c-b6f3-a248b37322bf,Cairo,Mandalay,Member,Male,Sports and travel,79.93,6,23.979,503.559,1/31/2019,2:04:00 PM,Cash,479.58,4.761904762,23.979,5.5
d1662154-4f77-4f2d-9f7d-4a8da6e7f77e,Giza,Naypyitaw,Member,Male,Fashion accessories,69.33,2,6.933,145.593,2/5/2019,7:05:00 PM,Ewallet,138.66,4.761904762,6.933,9.7
3d31b09a-fd32-4a68-916e-07629d9e2d18,Alex,Yangon,Member,Female,Food and beverages,14.23,5,3.5575,74.7075,2/1/2019,10:08:00 AM,Credit card,71.15,4.761904762,3.5575,4.4
e02ffc94-a2b4-4c87-bb62-1390e756eb29,Alex,Yangon,Member,Female,Health and beauty,15.55,9,6.9975,146.9475,3/7/2019,1:12:00 PM,Cash,139.95,4.761904762,6.9975,5.0
0a65b8fe-d7bc-42a1-80bd-746b8a64a032,Giza,Naypyitaw,Member,Female,Electronic accessories,78.13,10,39.065,820.365,2/10/2019,8:51:00 PM,Cash,781.3,4.761904762,39.065,4.4
ae9b7b40-f830-4038-8fd8-00d60ddbcc7f,Giza,Naypyitaw,Member,Male,Food and beverages,99.37,2,9.937,208.677,2/14/2019,5:29:00 PM,Cash,198.74,4.761904762,9.937,5.2
3fc4d2f3-718b-4a14-be71-2a6eced23466,Giza,Naypyitaw,Member,Female,Food and beverages,21.08,3,3.162,66.402,2/9/2019,10:25:00 AM,Cash,63.24,4.761904762,3.162,7.3
8f60f67d-02b3-4de7-98a8-99d6ccf27579,Giza,Naypyitaw,Member,Male,Electronic accessories,74.79,5,18.6975,392.6475,1/10/2019,11:34:00 AM,Cash,373.95,4.761904762,18.6975,4.9
61a78e9f-fc73-4214-b88b-b287e9d450fd,Giza,Naypyitaw,Member,Female,Health and beauty,29.67,7,10.3845,218.0745,3/11/2019,6:58:00 PM,Credit card,207.69,4.761904762,10.3845,8.1
1a1e573c-8584-489c-a115-184d477fa9b8,Giza,Naypyitaw,Member,Male,Health and beauty,44.07,4,8.814,185.094,2/18/2019,4:28:00 PM,Ewallet,176.28,4.761904762,8.814,8.4
5047b150-aba4-4bd1-a236-e6a12bd3bbad,Giza,Naypyitaw,Normal,Female,Food and beverages,22.93,9,10.3185,216.6885,2/26/2019,8:26:00 PM,Cash,206.37,4.761904762,10.3185,5.5
a83af359-8980-42b2-a3b0-b1c6241246e2,Giza,Naypyitaw,Normal,Female,Health and beauty,39.42,1,1.971,41.391,1/18/2019,3:08:00 PM,Cash,39.42,4.761904762,1.971,8.4
b661b0d4-3154-42b4-adff-6f5aa0c85761,Alex,Yangon,Normal,Male,Health and beauty,15.26,6,4.578,96.138,2/15/2019,6:03:00 PM,Ewallet,91.56,4.761904762,4.578,9.8
1b8df3b7-d224-4acf-8213-60f19131bbdc,Alex,Yangon,Normal,Female,Fashion accessories,61.77,5,15.4425,324.2925,3/8/2019,1:21:00 PM,Cash,308.85,4.761904762,15.4425,6.7
2498cc4e-f472-487f-b8d8-34319d694227,Alex,Yangon,Normal,Male,Home and lifestyle,21.52,6,6.456,135.576,1/17/2019,12:48:00 PM,Credit card,129.12,4.761904762,6.456,9.4
56137c74-1255-4e0b-8297-2f098bf25252,Cairo,Mandalay,Normal,Male,Sports and travel,97.74,4,19.548,410.508,3/12/2019,7:53:00 PM,Ewallet,390.96,4.761904762,19.548,6.4
632c4011-090e-4282-87e8-21ef146d793d,Alex,Yangon,Member,Male,Food and beverages,99.78,5,24.945,523.845,3/9/2019,7:09:00 PM,Cash,498.9,4.761904762,24.945,5.4
28b70925-c37a-4518-8380-f24359a87025,Giza,Naypyitaw,Member,Male,Food and beverages,94.26,4,18.852,395.892,3/12/2019,4:30:00 PM,Cash,377.04,4.761904762,18.852,8.6
4aadc7a4-7999-4420-bea7-c7944054d463,Cairo,Mandalay,Member,Male,Health and beauty,51.13,4,10.226,214.746,1/25/2019,10:11:00 AM,Credit card,204.52,4.761904762,10.226,4.0
d62892bb-1407-4253-a411-10778c313982,Alex,Yangon,Member,Male,Electronic accessories,36.36,4,7.272,152.712,3/25/2019,1:07:00 PM,Cash,145.44,4.761904762,7.272,7.6
f6d1cbee-e6aa-4544-a904-cac6574869a5,Cairo,Mandalay,Normal,Male,Home and lifestyle,22.02,9,9.909,208.089,2/7/2019,6:48:00 PM,Cash,198.18,4.761904762,9.909,6.8
5ec71c3f-6dd6-4e00-9370-36efd7026378,Alex,Yangon,Normal,Male,Food and beverages,32.9,3,4.935,103.635,2/17/2019,5:27:00 PM,Credit card,98.7,4.761904762,4.935,9.1
a99eb3e4-dcb1-4d1e-b1ef-61fb7ae2d9a5,Alex,Yangon,Normal,Male,Fashion accessories,77.02,5,19.255,404.355,2/3/2019,3:59:00 PM,Cash,385.1,4.761904762,19.255,5.5
8092bfc7-6976-4618-91aa-b28a2ea7550f,Alex,Yangon,Member,Male,Food and beverages,23.48,2,2.348,49.308,3/14/2019,11:21:00 AM,Credit card,46.96,4.761904762,2.348,7.9
b448d757-629a-4ac0-990f-7812ba6d579f,Giza,Naypyitaw,Member,Male,Sports and travel,14.7,5,3.675,77.175,3/24/2019,1:48:00 PM,Ewallet,73.5,4.761904762,3.675,8.5
51041b0d-7e52-4f1b-b95c-4dd3cf851ffb,Alex,Yangon,Member,Female,Electronic accessories,28.45,5,7.1125,149.3625,3/21/2019,10:17:00 AM,Credit card,142.25,4.761904762,7.1125,9.1
3a2b0420-ac39-46bc-a965-f8ec59965f56,Alex,Yangon,Normal,Male,Fashion accessories,76.4,9,34.38,721.98,3/19/2019,3:49:00 PM,Ewallet,687.6,4.761904762,34.38,7.5
03c83ecf-6518-4f96-bc51-726e8273e833,Cairo,Mandalay,Normal,Female,Sports and travel,57.95,6,17.385,365.085,2/24/2019,1:02:00 PM,Cash,347.7,4.761904762,17.385,5.2
dfa29a88-5d82-43bf-9d07-cce3791940e1,Giza,Naypyitaw,Normal,Female,Electronic accessories,47.65,3,7.1475,150.0975,3/28/2019,12:58:00 PM,Credit card,142.95,4.761904762,7.1475,9.5
c3954c27-f5fc-4c45-8034-6794f051da91,Cairo,Mandalay,Member,Female,Food and beverages,42.82,9,19.269,404.649,2/5/2019,3:26:00 PM,Credit card,385.38,4.761904762,19.269,8.9
49f751c7-c1dd-47c5-ad0f-0409fac6ac6f,Cairo,Mandalay,Member,Male,Electronic accessories,48.09,3,7.2135,151.4835,2/10/2019,6:23:00 PM,Credit card,144.27,4.761904762,7.2135,7.8
cc2f370f-3b26-4553-8b44-7b42efb7f95a,Cairo,Mandalay,Member,Female,Health and beauty,55.97,7,19.5895,411.3795,3/5/2019,7:06:00 PM,Ewallet,391.79,4.761904762,19.5895,8.9
775fcccf-644e-48ce-b2ed-55f7c1fbc393,Cairo,Mandalay,Member,Female,Health and beauty,76.9,7,26.915,565.215,2/15/2019,8:21:00 PM,Cash,538.3,4.761904762,26.915,7.7
5e1e5add-4b12-4241-8e21-22b1f88a9af7,Giza,Naypyitaw,Normal,Female,Food and beverages,97.03,5,24.2575,509.4075,1/30/2019,4:24:00 PM,Ewallet,485.15,4.761904762,24.2575,9.3
69c4e373-6655-474a-aa72-1ed1826f5840,Alex,Yangon,Normal,Male,Sports and travel,44.65,3,6.6975,140.6475,2/14/2019,3:04:00 PM,Cash,133.95,4.761904762,6.6975,6.2
b59abd74-06ac-4fc3-bca8-f9c59de41794,Alex,Yangon,Normal,Female,Fashion accessories,77.93,9,35.0685,736.4385,2/27/2019,4:10:00 PM,Ewallet,701.37,4.761904762,35.0685,7.6
f50ad48c-1900-4f79-94d9-c6c41b9826f7,Alex,Yangon,Member,Male,Electronic accessories,71.95,1,3.5975,75.5475,2/4/2019,12:14:00 PM,Cash,71.95,4.761904762,3.5975,7.3
ae7448de-fb50-41ae-979d-854d49dc419c,Giza,Naypyitaw,Member,Female,Home and lifestyle,89.25,8,35.7,749.7,1/20/2019,10:13:00 AM,Cash,714.0,4.761904762,35.7,4.7
43861a0a-48e7-4290-bafe-2636b523460f,Alex,Yangon,Normal,Male,Electronic accessories,26.02,7,9.107,191.247,3/28/2019,5:38:00 PM,Cash,182.14,4.761904762,9.107,5.1
5fce2bbd-0f15-4252-b099-0bb082ed110c,Cairo,Mandalay,Normal,Female,Health and beauty,13.5,10,6.75,141.75,2/27/2019,11:06:00 AM,Credit card,135.0,4.761904762,6.75,4.8
10336d0e-13cd-4d1a-9499-ce26cff04e6c,Giza,Naypyitaw,Member,Female,Fashion accessories,99.3,10,49.65,1042.65,2/15/2019,2:53:00 PM,Credit card,993.0,4.761904762,49.65,6.6
d169099f-c942-4aff-a45e-2ee7cad2824e,Alex,Yangon,Normal,Male,Electronic accessories,51.69,7,18.0915,379.9215,1/26/2019,6:22:00 PM,Cash,361.83,4.761904762,18.0915,5.5
5a92cc2b-bbc5-4aac-a7a5-6cf92b874fbf,Cairo,Mandalay,Member,Female,Fashion accessories,54.73,7,19.1555,402.2655,3/14/2019,7:02:00 PM,Credit card,383.11,4.761904762,19.1555,8.5
98f5c5ef-c965-4239-a42e-a0b65d87e34c,Cairo,Mandalay,Member,Male,Home and lifestyle,27.0,9,12.15,255.15,3/2/2019,2:16:00 PM,Cash,243.0,4.761904762,12.15,4.8
b0660a8b-6f8f-4d15-9b82-d12f4efdd33e,Giza,Naypyitaw,Normal,Female,Electronic accessories,30.24,1,1.512,31.752,3/4/2019,3:44:00 PM,Cash,30.24,4.761904762,1.512,8.4
5af51909-6b83-4a32-a2fe-3d4ad8755e34,Cairo,Mandalay,Member,Female,Food and beverages,89.14,4,17.828,374.388,1/7/2019,12:20:00 PM,Credit card,356.56,4.761904762,17.828,7.8
7b800dd1-6835-4b3f-9567-4b191afc50e7,Giza,Naypyitaw,Normal,Female,Fashion accessories,37.55,10,18.775,394.275,3/8/2019,8:01:00 PM,Credit card,375.5,4.761904762,18.775,9.3
f5da207c-7524-4bfb-8ec8-9cb6886a3478,Giza,Naypyitaw,Normal,Female,Sports and travel,95.44,10,47.72,1002.12,1/9/2019,1:45:00 PM,Cash,954.4,4.761904762,47.72,5.2
392ef381-600d-410b-b6c2-cff5e43ee693,Cairo,Mandalay,Normal,Male,Electronic accessories,27.5,3,4.125,86.625,3/1/2019,3:40:00 PM,Ewallet,82.5,4.761904762,4.125,6.5
dedc7547-705b-4208-b06f-46dfff516e74,Cairo,Mandalay,Normal,Male,Sports and travel,74.97,1,3.7485,78.7185,3/16/2019,4:58:00 PM,Cash,74.97,4.761904762,3.7485,5.6
f0192f81-39c8-416c-8bb2-cdb0633828e6,Alex,Yangon,Member,Male,Food and beverages,80.96,8,32.384,680.064,2/17/2019,11:12:00 AM,Credit card,647.68,4.761904762,32.384,7.4
c322a8ed-daed-4765-b5d1-2bd54f13f64a,Giza,Naypyitaw,Normal,Female,Food and beverages,94.47,8,37.788,793.548,2/27/2019,3:12:00 PM,Cash,755.76,4.761904762,37.788,9.1
8d79f614-9f76-48c7-9e09-95dd4bc6fa4c,Giza,Naypyitaw,Normal,Male,Food and beverages,99.79,2,9.979,209.559,3/7/2019,8:37:00 PM,Ewallet,199.58,4.761904762,9.979,8.0
70f56932-1de3-47d2-b45f-6e31a4db8db0,Alex,Yangon,Normal,Male,Home and lifestyle,73.22,6,21.966,461.286,1/21/2019,5:44:00 PM,Cash,439.32,4.761904762,21.966,7.2
cdf4162d-13b8-4816-9367-0cadc2fbd911,Giza,Naypyitaw,Normal,Female,Food and beverages,41.24,4,8.248,173.208,2/19/2019,4:23:00 PM,Cash,164.96,4.761904762,8.248,7.1
1f9853f9-ae3d-47d0-9404-5d5001149000,Giza,Naypyitaw,Normal,Female,Fashion accessories,81.68,4,16.336,343.056,1/6/2019,12:12:00 PM,Cash,326.72,4.761904762,16.336,9.1
9fa4a21c-75c2-47ea-b23e-397e5cc5c6aa,Giza,Naypyitaw,Normal,Female,Electronic accessories,51.32,9,23.094,484.974,3/14/2019,7:33:00 PM,Cash,461.88,4.761904762,23.094,5.6
4afe94e0-0929-4ef4-9944-386c4dc912d2,Alex,Yangon,Member,Male,Home and lifestyle,65.94,4,13.188,276.948,3/24/2019,10:29:00 AM,Cash,263.76,4.761904762,13.188,6.0
2473f4fe-a1a8-4504-a76e-36fc2f066faa,Giza,Naypyitaw,Normal,Female,Sports and travel,14.36,10,7.18,150.78,1/27/2019,2:28:00 PM,Cash,143.6,4.761904762,7.18,5.4
beb29af3-ece2-4d8c-bc2b-41c756e6002f,Alex,Yangon,Member,Male,Electronic accessories,21.5,9,9.675,203.175,3/6/2019,12:46:00 PM,Credit card,193.5,4.761904762,9.675,7.8
315f74ad-80fa-4511-9ec8-45b2c9b0ebb1,Cairo,Mandalay,Member,Female,Electronic accessories,26.26,7,9.191,193.011,2/2/2019,7:40:00 PM,Cash,183.82,4.761904762,9.191,9.9
9f1dacda-4844-4866-a469-4b9cdbe5c17b,Cairo,Mandalay,Normal,Female,Fashion accessories,60.96,2,6.096,128.016,1/25/2019,7:39:00 PM,Credit card,121.92,4.761904762,6.096,4.9
c0adc409-cc3d-48cf-9255-612d16667669,Giza,Naypyitaw,Normal,Female,Home and lifestyle,70.11,6,21.033,441.693,3/14/2019,5:54:00 PM,Ewallet,420.66,4.761904762,21.033,5.2
6a589317-976e-4068-a5de-a80a5ed737e3,Giza,Naypyitaw,Normal,Male,Fashion accessories,42.08,6,12.624,265.104,1/29/2019,12:25:00 PM,Cash,252.48,4.761904762,12.624,8.9
1e3f81f8-3b76-4d0e-80b8-15795a23772c,Alex,Yangon,Normal,Female,Home and lifestyle,67.09,5,16.7725,352.2225,1/3/2019,4:47:00 PM,Credit card,335.45,4.761904762,16.7725,9.1
2b286473-65fb-4ce2-9486-29922050bed8,Alex,Yangon,Member,Female,Fashion accessories,96.7,5,24.175,507.675,1/14/2019,12:52:00 PM,Ewallet,483.5,4.761904762,24.175,7.0
b07adea2-71da-43e5-b0f8-9b09e545464f,Cairo,Mandalay,Member,Female,Home and lifestyle,35.38,9,15.921,334.341,1/5/2019,7:50:00 PM,Credit card,318.42,4.761904762,15.921,9.6
c0b1386c-83ec-41d9-b938-7db514fef0ee,Giza,Naypyitaw,Normal,Male,Sports and travel,95.49,7,33.4215,701.8515,2/22/2019,6:17:00 PM,Ewallet,668.43,4.761904762,33.4215,8.7
e313ad7e-2837-4601-af9e-a8e97a53259c,Giza,Naypyitaw,Member,Male,Fashion accessories,96.98,4,19.396,407.316,2/6/2019,5:20:00 PM,Ewallet,387.92,4.761904762,19.396,9.4
e59e2f12-da8d-461b-bcd0-6668c866847d,Cairo,Mandalay,Normal,Female,Electronic accessories,23.65,4,4.73,99.33,1/30/2019,1:32:00 PM,Credit card,94.6,4.761904762,4.73,4.0
9629a3f8-85a8-4b4f-ae38-c4d7739293b7,Alex,Yangon,Member,Male,Sports and travel,82.33,4,16.466,345.786,1/11/2019,10:37:00 AM,Credit card,329.32,4.761904762,16.466,7.5
d883db87-b22e-4de5-b3ee-c4f44f8b3af9,Giza,Naypyitaw,Normal,Female,Electronic accessories,26.61,2,2.661,55.881,3/19/2019,2:35:00 PM,Cash,53.22,4.761904762,2.661,4.2
2ca00d43-39fb-4249-b161-16a99e7a3962,Cairo,Mandalay,Normal,Female,Food and beverages,99.69,5,24.9225,523.3725,1/14/2019,12:09:00 PM,Cash,498.45,4.761904762,24.9225,9.9
9f1e4081-a391-4d78-b10e-0f8239ee5501,Giza,Naypyitaw,Member,Female,Food and beverages,74.89,4,14.978,314.538,3/1/2019,3:32:00 PM,Ewallet,299.56,4.761904762,14.978,4.2
2a5393b2-3795-4b26-876d-2f98e5c97031,Alex,Yangon,Normal,Female,Food and beverages,40.94,5,10.235,214.935,1/6/2019,1:58:00 PM,Ewallet,204.7,4.761904762,10.235,9.9
acca3fd9-2196-4dc8-9049-b719c130788c,Cairo,Mandalay,Member,Male,Sports and travel,75.82,1,3.791,79.611,1/31/2019,1:19:00 PM,Cash,75.82,4.761904762,3.791,5.8
9ed86f48-97a3-442b-80ee-a5b80559eb59,Giza,Naypyitaw,Normal,Male,Food and beverages,46.77,6,14.031,294.651,3/11/2019,1:37:00 PM,Cash,280.62,4.761904762,14.031,6.0
f79c2133-d11b-4154-93f2-536af5e11dea,Alex,Yangon,Normal,Female,Health and beauty,32.32,10,16.16,339.36,2/20/2019,4:49:00 PM,Credit card,323.2,4.761904762,16.16,10.0
65dd60c8-0f3a-4787-a3c4-b5b3dbfa7ee2,Giza,Naypyitaw,Member,Female,Fashion accessories,54.07,9,24.3315,510.9615,1/27/2019,2:55:00 PM,Ewallet,486.63,4.761904762,24.3315,9.5
7de57729-b7d0-467c-90f2-eecb8e956a57,Cairo,Mandalay,Normal,Male,Food and beverages,18.22,7,6.377,133.917,3/10/2019,2:04:00 PM,Credit card,127.54,4.761904762,6.377,6.6
cef13f28-7d80-4f2c-8b6e-cc8b331a4289,Giza,Naypyitaw,Member,Female,Fashion accessories,80.48,3,12.072,253.512,2/15/2019,12:31:00 PM,Cash,241.44,4.761904762,12.072,8.1
8949ce60-23ce-41ab-a22e-467daf651a21,Cairo,Mandalay,Normal,Female,Fashion accessories,37.95,10,18.975,398.475,1/26/2019,2:51:00 PM,Cash,379.5,4.761904762,18.975,9.7
dcae9c9e-919f-433a-800c-fe0d87568270,Alex,Yangon,Member,Male,Electronic accessories,76.82,1,3.841,80.661,2/13/2019,6:27:00 PM,Ewallet,76.82,4.761904762,3.841,7.2
81819093-d7e2-4229-887c-c4663bf477ab,Alex,Yangon,Member,Female,Sports and travel,52.26,10,26.13,548.73,3/9/2019,12:45:00 PM,Credit card,522.6,4.761904762,26.13,6.2
