sales_order_id,customer_id,product_id,order_date,quantity,unit_price,total_value,order_status
SO03448,CUST00293,PROD0171,2025-03-22,42,15295.47,642409.74,Delivered
SO03449,CUST00350,PROD0028,2025-11-25,272,12908.29,3511054.88,Delivered
SO03450,CUST00011,PROD0115,2025-07-15,407,12685.85,5163140.95,Pending
SO03451,CUST00487,PROD0148,2025-06-03,520,30938.33,16087931.6,Pending
SO03452,CUST00044,PROD0165,2026-07-15,649,34669.45,22500473.05,Delivered
SO03453,CUST00415,PROD0185,2025-12-29,643,6055.76,3893853.68,Delivered
SO03454,CUST00082,PROD0175,2025-01-08,275,3049.02,838480.5,Delivered
SO03455,CUST00227,PROD0065,2025-09-04,747,9054.85,6763972.95,Delivered
SO03456,CUST00024,PROD0018,2026-07-01,224,33458.25,7494648.0,Processing
SO03457,CUST00099,PROD0074,2025-09-27,77,30394.46,2340373.42,Pending
SO03458,CUST00367,PROD0031,2026-05-09,448,3051.11,1366897.28,Delivered
SO03459,CUST00034,PROD0028,2025-05-08,294,15271.39,4489788.66,Pending
SO03460,CUST00013,PROD0114,2025-06-24,210,14552.34,3055991.4,Processing
SO03461,CUST00376,PROD0089,2025-08-23,320,11319.34,3622188.8,Pending
SO03462,CUST00478,PROD0090,2025-11-28,428,39145.5,16754274.0,Delivered
SO03463,CUST00033,PROD0167,2025-07-18,101,28924.96,2921420.96,Processing
SO03464,CUST00304,PROD0046,2025-12-01,415,8488.5,3522727.5,Delivered
SO03465,CUST00008,PROD0140,2025-01-20,663,1361.55,902707.65,Processing
SO03466,CUST00281,PROD0050,2025-08-17,47,3825.44,179795.68,Processing
SO03467,CUST00243,PROD0130,2026-01-10,107,31128.02,3330698.14,Pending
SO03468,CUST00266,PROD0136,2025-01-11,49,16389.41,803081.09,Shipped
SO03469,CUST00460,PROD0018,2025-09-28,521,30352.45,15813626.45,Delivered
SO03470,CUST00145,PROD0073,2025-05-13,412,14353.74,5913740.88,Delivered
SO03471,CUST00401,PROD0044,2026-06-24,443,7578.86,3357434.98,Delivered
SO03472,CUST00018,PROD0140,2026-01-22,469,1203.93,564643.17,Shipped
SO03473,CUST00041,PROD0068,2025-07-26,578,26936.91,15569533.98,Delivered
SO03474,CUST00098,PROD0116,2025-03-29,137,7854.99,1076133.63,Processing
SO03475,CUST00267,PROD0191,2025-07-26,8,10445.66,83565.28,Delivered
SO03476,CUST00002,PROD0199,2025-08-23,658,9693.37,6378237.46,Shipped
SO03477,CUST00291,PROD0029,2025-10-11,671,7604.14,5102377.94,Delivered
SO03478,CUST00131,PROD0149,2026-02-27,190,24035.77,4566796.3,Delivered
SO03479,CUST00285,PROD0025,2026-02-21,209,22146.51,4628620.59,Pending
SO03480,CUST00333,PROD0034,2026-05-02,716,2025.98,1450601.68,Processing
SO03481,CUST00053,PROD0143,2026-07-26,77,22809.3,1756316.1,Pending
SO03482,CUST00095,PROD0094,2026-08-17,705,14231.41,10033144.05,Delivered
SO03483,CUST00046,PROD0052,2025-06-29,408,20962.09,8552532.72,Delivered
SO03484,CUST00126,PROD0129,2025-09-02,319,16026.64,5112498.16,Shipped
SO03485,CUST00233,PROD0104,2026-06-18,14,7595.05,106330.7,Processing
SO03486,CUST00242,PROD0041,2025-01-15,424,36885.73,15639549.52,Shipped
SO03487,CUST00261,PROD0019,2026-06-28,4,26221.44,104885.76,Delivered
SO03488,CUST00046,PROD0107,2026-08-25,493,22917.31,11298233.83,Delivered
SO03489,CUST00343,PROD0063,2026-06-07,455,15779.38,7179617.9,Delivered
SO03490,CUST00169,PROD0163,2026-07-08,581,4177.46,2427104.26,Shipped
SO03491,CUST00398,PROD0143,2025-03-01,159,28350.63,4507750.17,Shipped
SO03492,CUST00331,PROD0133,2026-04-04,99,15717.88,1556070.12,Processing
SO03493,CUST00304,PROD0082,2025-09-13,251,24899.64,6249809.64,Delivered
SO03494,CUST00374,PROD0039,2026-06-13,249,8996.64,2240163.36,Shipped
SO03495,CUST00225,PROD0043,2025-02-13,648,4428.36,2869577.28,Processing
SO03496,CUST00441,PROD0174,2025-04-12,88,30772.11,2707945.68,Shipped
SO03497,CUST00119,PROD0014,2025-06-13,712,18912.48,13465685.76,Processing
SO03498,CUST00348,PROD0148,2025-03-08,287,30233.68,8677066.16,Delivered
SO03499,CUST00142,PROD0181,2025-03-28,80,38499.98,3079998.4,Processing
SO03500,CUST00131,PROD0076,2025-01-01,449,6848.77,3075097.73,Cancelled
SO03501,CUST00020,PROD0144,2025-06-12,207,30305.32,6273201.24,Delivered
SO03502,CUST00229,PROD0079,2026-07-16,516,26968.58,13915787.28,Delivered
SO03503,CUST00279,PROD0166,2026-04-05,570,27076.18,15433422.6,Delivered
SO03504,CUST00412,PROD0034,2025-08-15,463,2291.26,1060853.38,Delivered
SO03505,CUST00499,PROD0195,2026-03-02,193,10969.13,2117042.09,Shipped
SO03506,CUST00328,PROD0017,2025-12-06,723,20578.57,14878306.11,Processing
SO03507,CUST00026,PROD0110,2026-08-20,369,32814.56,12108572.64,Delivered
SO03508,CUST00304,PROD0141,2026-02-27,258,36444.76,9402748.08,Pending
SO03509,CUST00208,PROD0182,2026-03-02,250,14782.34,3695585.0,Delivered
SO03510,CUST00214,PROD0200,2026-01-16,88,39792.82,3501768.16,Processing
SO03511,CUST00114,PROD0088,2025-12-29,494,4123.35,2036934.9,Shipped
SO03512,CUST00186,PROD0145,2026-06-22,142,16052.94,2279517.48,Delivered
SO03513,CUST00259,PROD0060,2025-12-14,424,18450.93,7823194.32,Cancelled
SO03514,CUST00467,PROD0179,2026-06-10,197,1211.42,238649.74,Delivered
SO03515,CUST00463,PROD0043,2026-08-03,195,5268.77,1027410.15,Pending
SO03516,CUST00020,PROD0073,2026-01-22,134,11709.98,1569137.32,Delivered
SO03517,CUST00180,PROD0100,2025-07-06,509,27355.58,13923990.22,Delivered
SO03518,CUST00416,PROD0133,2026-05-06,178,17982.65,3200911.7,Shipped
SO03519,CUST00285,PROD0140,2026-08-25,74,1563.24,115679.76,Shipped
SO03520,CUST00493,PROD0060,2025-01-04,449,23910.12,10735643.88,Delivered
SO03521,CUST00302,PROD0075,2025-06-15,3,21784.21,65352.63,Shipped
SO03522,CUST00156,PROD0055,2025-02-01,503,2477.94,1246403.82,Processing
SO03523,CUST00313,PROD0141,2026-03-24,10,34701.45,347014.5,Delivered
SO03524,CUST00440,PROD0031,2025-11-23,16,2810.67,44970.72,Shipped
SO03525,CUST00315,PROD0152,2025-04-15,474,12104.92,5737732.08,Delivered
SO03526,CUST00435,PROD0186,2026-05-23,515,6716.01,3458745.15,Shipped
SO03527,CUST00121,PROD0033,2025-03-23,638,4917.82,3137569.16,Delivered
SO03528,CUST00407,PROD0094,2026-04-28,603,13073.56,7883356.68,Delivered
SO03529,CUST00034,PROD0104,2025-02-13,383,8578.93,3285730.19,Delivered
SO03530,CUST00155,PROD0134,2026-05-02,388,29747.4,11541991.2,Delivered
SO03531,CUST00498,PROD0003,2025-03-14,702,25713.05,18050561.1,Processing
SO03532,CUST00402,PROD0088,2025-01-04,404,3490.94,1410339.76,Pending
SO03533,CUST00246,PROD0054,2025-11-19,536,25440.08,13635882.88,Shipped
SO03534,CUST00060,PROD0014,2025-10-18,586,19032.85,11153250.1,Shipped
SO03535,CUST00476,PROD0098,2026-03-18,120,18240.48,2188857.6,Cancelled
SO03536,CUST00338,PROD0088,2025-03-10,199,4975.85,990194.15,Delivered
SO03537,CUST00011,PROD0178,2026-02-20,169,26600.1,4495416.9,Shipped
SO03538,CUST00308,PROD0119,2026-01-21,720,11208.75,8070300.0,Processing
SO03539,CUST00110,PROD0059,2025-10-28,708,32811.6,23230612.8,Pending
SO03540,CUST00169,PROD0118,2026-04-08,341,38172.31,13016757.71,Delivered
SO03541,CUST00403,PROD0005,2026-02-07,394,34053.78,13417189.32,Delivered
SO03542,CUST00214,PROD0006,2025-07-04,382,18279.77,6982872.14,Pending
SO03543,CUST00081,PROD0162,2026-07-14,318,11857.87,3770802.66,Processing
SO03544,CUST00302,PROD0103,2026-03-22,387,22545.71,8725189.77,Processing
SO03545,CUST00264,PROD0120,2025-04-29,328,7918.93,2597409.04,Delivered
SO03546,CUST00149,PROD0164,2025-04-21,21,15381.94,323020.74,Cancelled
SO03547,CUST00270,PROD0114,2025-11-10,267,15033.45,4013931.15,Delivered
SO03548,CUST00062,PROD0145,2026-02-04,247,17076.37,4217863.39,Processing
SO03549,CUST00081,PROD0168,2025-06-18,622,11313.6,7037059.2,Delivered
SO03550,CUST00151,PROD0056,2025-10-26,72,31560.44,2272351.68,Delivered
SO03551,CUST00141,PROD0183,2025-07-22,332,3062.24,1016663.68,Delivered
SO03552,CUST00471,PROD0011,2025-02-01,487,21949.88,10689591.56,Delivered
SO03553,CUST00249,PROD0034,2026-07-25,256,1933.38,494945.28,Shipped
SO03554,CUST00179,PROD0115,2026-03-06,540,14888.12,8039584.8,Delivered
SO03555,CUST00332,PROD0175,2025-03-17,380,2947.02,1119867.6,Shipped
SO03556,CUST00051,PROD0061,2025-10-19,409,6156.11,2517848.99,Processing
SO03557,CUST00250,PROD0156,2026-01-24,370,10701.22,3959451.4,Shipped
SO03558,CUST00381,PROD0033,2025-07-26,737,6236.53,4596322.61,Delivered
SO03559,CUST00246,PROD0056,2026-01-28,480,24718.54,11864899.2,Delivered
SO03560,CUST00169,PROD0200,2025-11-18,463,35528.44,16449667.72,Delivered
SO03561,CUST00016,PROD0155,2025-05-16,314,9668.78,3035996.92,Shipped
SO03562,CUST00276,PROD0181,2025-06-17,640,38950.23,24928147.2,Delivered
SO03563,CUST00105,PROD0144,2025-11-02,542,23769.84,12883253.28,Pending
SO03564,CUST00207,PROD0147,2026-04-03,286,3331.22,952728.92,Delivered
SO03565,CUST00199,PROD0125,2026-02-02,277,10629.03,2944241.31,Processing
SO03566,CUST00310,PROD0150,2026-06-03,401,32357.46,12975341.46,Delivered
SO03567,CUST00266,PROD0109,2026-05-06,238,12421.16,2956236.08,Delivered
SO03568,CUST00063,PROD0139,2025-11-01,710,11907.26,8454154.6,Processing
SO03569,CUST00313,PROD0014,2025-10-20,704,18101.02,12743118.08,Delivered
SO03570,CUST00143,PROD0048,2026-04-23,470,18695.29,8786786.3,Delivered
SO03571,CUST00140,PROD0088,2025-11-04,744,3637.56,2706344.64,Processing
SO03572,CUST00032,PROD0155,2025-03-07,343,9345.11,3205372.73,Pending
SO03573,CUST00282,PROD0122,2025-06-17,284,20412.13,5797044.92,Delivered
SO03574,CUST00447,PROD0158,2025-04-03,252,28968.69,7300109.88,Pending
SO03575,CUST00409,PROD0002,2026-01-26,245,9536.12,2336349.4,Delivered
SO03576,CUST00482,PROD0008,2026-07-27,234,28940.61,6772102.74,Processing
SO03577,CUST00347,PROD0005,2025-04-28,574,35272.92,20246656.08,Delivered
SO03578,CUST00246,PROD0118,2026-05-22,1,38735.7,38735.7,Delivered
SO03579,CUST00055,PROD0049,2025-01-31,590,7403.73,4368200.7,Processing
SO03580,CUST00166,PROD0101,2025-06-27,463,4971.43,2301772.09,Pending
SO03581,CUST00355,PROD0198,2026-05-05,312,12402.09,3869452.08,Shipped
SO03582,CUST00048,PROD0196,2025-09-08,491,32474.16,15944812.56,Delivered
SO03583,CUST00093,PROD0105,2026-02-17,417,22176.88,9247758.96,Shipped
SO03584,CUST00211,PROD0018,2026-06-25,414,32720.85,13546431.9,Shipped
SO03585,CUST00201,PROD0054,2026-07-30,547,20067.68,10977020.96,Delivered
SO03586,CUST00073,PROD0191,2025-07-22,420,9686.86,4068481.2,Shipped
SO03587,CUST00216,PROD0078,2026-06-13,28,26681.3,747076.4,Delivered
SO03588,CUST00415,PROD0071,2026-01-11,581,15498.77,9004785.37,Delivered
SO03589,CUST00116,PROD0101,2025-11-17,305,4013.61,1224151.05,Pending
SO03590,CUST00419,PROD0066,2025-09-12,577,1164.5,671916.5,Delivered
SO03591,CUST00056,PROD0168,2025-05-16,477,12151.83,5796422.91,Delivered
SO03592,CUST00334,PROD0009,2026-07-08,79,26460.64,2090390.56,Pending
SO03593,CUST00460,PROD0066,2025-09-13,520,959.54,498960.8,Delivered
SO03594,CUST00405,PROD0173,2025-01-25,604,19613.89,11846789.56,Delivered
SO03595,CUST00440,PROD0099,2025-09-10,330,2108.18,695699.4,Processing
SO03596,CUST00269,PROD0110,2026-02-13,634,28791.06,18253532.04,Delivered
SO03597,CUST00308,PROD0044,2025-03-23,224,8005.12,1793146.88,Shipped
SO03598,CUST00069,PROD0077,2025-11-20,15,30181.1,452716.5,Pending
SO03599,CUST00476,PROD0081,2025-05-06,653,1653.53,1079755.09,Processing
SO03600,CUST00356,PROD0038,2025-10-01,474,25348.4,12015141.6,Delivered
SO03601,CUST00334,PROD0045,2025-04-06,492,11169.59,5495438.28,Pending
SO03602,CUST00381,PROD0051,2026-08-08,248,21711.24,5384387.52,Pending
SO03603,CUST00481,PROD0158,2026-03-23,319,32090.35,10236821.65,Delivered
SO03604,CUST00138,PROD0066,2026-07-19,329,1079.33,355099.57,Cancelled
SO03605,CUST00213,PROD0184,2025-03-27,685,31905.84,21855500.4,Pending
SO03606,CUST00028,PROD0188,2026-01-08,425,27249.7,11581122.5,Delivered
SO03607,CUST00274,PROD0079,2025-03-21,65,30353.15,1972954.75,Pending
SO03608,CUST00455,PROD0063,2026-05-14,685,13293.28,9105896.8,Delivered
SO03609,CUST00109,PROD0066,2025-05-24,650,1311.73,852624.5,Delivered
SO03610,CUST00145,PROD0110,2026-01-06,66,25478.79,1681600.14,Shipped
SO03611,CUST00113,PROD0195,2025-03-05,555,9637.36,5348734.8,Cancelled
SO03612,CUST00346,PROD0045,2026-04-11,447,10346.75,4624997.25,Shipped
SO03613,CUST00447,PROD0155,2025-03-19,526,10787.34,5674140.84,Shipped
SO03614,CUST00460,PROD0155,2026-06-07,118,11873.48,1401070.64,Shipped
SO03615,CUST00109,PROD0087,2025-12-08,656,25548.48,16759802.88,Delivered
SO03616,CUST00065,PROD0137,2026-03-17,685,30851.99,21133613.15,Shipped
SO03617,CUST00255,PROD0178,2025-01-03,524,24294.07,12730092.68,Shipped
SO03618,CUST00146,PROD0183,2026-06-03,466,3644.63,1698397.58,Pending
SO03619,CUST00379,PROD0196,2025-09-08,264,32439.47,8564020.08,Delivered
SO03620,CUST00317,PROD0023,2025-10-07,516,35291.6,18210465.6,Delivered
SO03621,CUST00358,PROD0138,2026-01-19,142,25580.35,3632409.7,Delivered
SO03622,CUST00344,PROD0081,2025-12-21,276,1628.75,449535.0,Delivered
SO03623,CUST00031,PROD0103,2025-05-15,632,16964.35,10721469.2,Processing
SO03624,CUST00056,PROD0025,2026-03-18,640,22657.45,14500768.0,Shipped
SO03625,CUST00233,PROD0056,2026-08-30,655,28777.45,18849229.75,Delivered
SO03626,CUST00119,PROD0031,2025-01-02,324,2822.54,914502.96,Delivered
SO03627,CUST00495,PROD0196,2025-08-22,611,32528.81,19875102.91,Delivered
SO03628,CUST00281,PROD0005,2025-05-11,705,31041.3,21884116.5,Shipped
SO03629,CUST00300,PROD0043,2025-03-04,749,5260.71,3940271.79,Delivered
SO03630,CUST00479,PROD0013,2025-12-30,484,14959.02,7240165.68,Delivered
SO03631,CUST00351,PROD0049,2025-12-17,596,5726.0,3412696.0,Delivered
SO03632,CUST00325,PROD0188,2025-10-06,648,26428.37,17125583.76,Delivered
SO03633,CUST00451,PROD0100,2025-06-12,146,21242.75,3101441.5,Delivered
SO03634,CUST00394,PROD0182,2026-01-09,377,14948.81,5635701.37,Pending
SO03635,CUST00420,PROD0038,2026-01-27,518,24132.92,12500852.56,Processing
SO03636,CUST00408,PROD0089,2026-01-29,454,13474.14,6117259.56,Delivered
SO03637,CUST00305,PROD0063,2025-08-23,617,15610.55,9631709.35,Delivered
SO03638,CUST00016,PROD0149,2025-03-15,699,20866.77,14585872.23,Cancelled
SO03639,CUST00261,PROD0091,2026-06-01,456,33845.48,15433538.88,Processing
SO03640,CUST00403,PROD0136,2025-07-11,16,15236.93,243790.88,Processing
SO03641,CUST00093,PROD0186,2026-05-09,522,6818.11,3559053.42,Delivered
SO03642,CUST00007,PROD0175,2025-07-23,73,3546.0,258858.0,Processing
SO03643,CUST00324,PROD0165,2026-01-06,603,35985.96,21699533.88,Shipped
SO03644,CUST00207,PROD0194,2025-10-27,651,18785.03,12229054.53,Delivered
SO03645,CUST00386,PROD0075,2026-04-07,350,27811.36,9733976.0,Delivered
SO03646,CUST00348,PROD0192,2025-11-24,387,4726.65,1829213.55,Delivered
SO03647,CUST00468,PROD0041,2025-08-03,459,26965.87,12377334.33,Processing
SO03648,CUST00229,PROD0092,2026-06-04,533,9075.03,4836990.99,Delivered
SO03649,CUST00283,PROD0009,2026-08-17,681,21114.86,14379219.66,Processing
SO03650,CUST00024,PROD0065,2025-05-10,410,9484.18,3888513.8,Processing
SO03651,CUST00454,PROD0119,2025-02-18,295,9625.91,2839643.45,Delivered
SO03652,CUST00423,PROD0067,2026-02-13,546,6724.92,3671806.32,Cancelled
SO03653,CUST00315,PROD0043,2025-07-14,43,4150.47,178470.21,Processing
SO03654,CUST00423,PROD0200,2025-09-19,276,28021.79,7734014.04,Delivered
SO03655,CUST00294,PROD0124,2025-04-14,83,5901.54,489827.82,Shipped
SO03656,CUST00062,PROD0018,2025-01-01,186,23560.71,4382292.06,Delivered
SO03657,CUST00251,PROD0047,2026-02-12,626,27762.33,17379218.58,Shipped
SO03658,CUST00317,PROD0162,2026-02-09,259,13251.47,3432130.73,Pending
SO03659,CUST00327,PROD0199,2025-03-26,402,9290.81,3734905.62,Delivered
SO03660,CUST00034,PROD0008,2026-05-11,501,33474.01,16770479.01,Delivered
SO03661,CUST00227,PROD0088,2025-07-07,431,3984.81,1717453.11,Cancelled
SO03662,CUST00279,PROD0064,2025-01-26,109,34629.93,3774662.37,Pending
SO03663,CUST00006,PROD0167,2025-07-17,6,21890.85,131345.1,Delivered
SO03664,CUST00114,PROD0046,2026-06-22,93,8245.91,766869.63,Cancelled
SO03665,CUST00031,PROD0127,2025-02-17,303,24235.2,7343265.6,Shipped
SO03666,CUST00365,PROD0179,2026-01-22,275,1102.75,303256.25,Delivered
SO03667,CUST00013,PROD0076,2026-01-22,152,8241.2,1252662.4,Shipped
SO03668,CUST00204,PROD0126,2025-04-09,144,8304.5,1195848.0,Pending
SO03669,CUST00196,PROD0190,2025-11-04,259,5525.62,1431135.58,Delivered
SO03670,CUST00195,PROD0013,2025-02-09,403,12167.46,4903486.38,Delivered
SO03671,CUST00252,PROD0117,2025-08-31,542,15416.41,8355694.22,Processing
SO03672,CUST00131,PROD0032,2025-03-16,557,9991.11,5565048.27,Delivered
SO03673,CUST00413,PROD0156,2025-06-14,27,9598.14,259149.78,Delivered
SO03674,CUST00369,PROD0012,2026-06-30,744,9649.14,7178960.16,Delivered
SO03675,CUST00377,PROD0089,2025-03-04,401,12081.21,4844565.21,Processing
SO03676,CUST00379,PROD0085,2026-03-15,553,4249.5,2349973.5,Delivered
SO03677,CUST00231,PROD0152,2026-01-09,22,11978.95,263536.9,Shipped
SO03678,CUST00205,PROD0161,2025-08-19,473,14505.71,6861200.83,Delivered
SO03679,CUST00385,PROD0187,2026-08-27,287,30135.29,8648828.23,Pending
SO03680,CUST00427,PROD0006,2025-03-27,598,22768.16,13615359.68,Shipped
SO03681,CUST00430,PROD0161,2026-08-21,223,13881.52,3095578.96,Pending
SO03682,CUST00145,PROD0139,2026-06-26,734,15013.72,11020070.48,Delivered
SO03683,CUST00395,PROD0012,2025-08-11,551,9212.9,5076307.9,Delivered
SO03684,CUST00100,PROD0068,2025-08-08,218,24949.13,5438910.34,Processing
SO03685,CUST00090,PROD0007,2026-07-12,475,23839.94,11323971.5,Delivered
SO03686,CUST00202,PROD0197,2025-06-07,480,23276.44,11172691.2,Delivered
SO03687,CUST00104,PROD0182,2025-12-22,631,13503.3,8520582.3,Delivered
SO03688,CUST00486,PROD0109,2025-04-02,216,12254.92,2647062.72,Delivered
SO03689,CUST00242,PROD0037,2025-04-17,650,11731.22,7625293.0,Delivered
SO03690,CUST00260,PROD0042,2025-12-24,92,20340.65,1871339.8,Pending
SO03691,CUST00490,PROD0058,2026-02-02,702,2250.78,1580047.56,Delivered
SO03692,CUST00401,PROD0192,2025-02-24,265,4577.41,1213013.65,Cancelled
SO03693,CUST00275,PROD0177,2025-01-14,528,27831.55,14695058.4,Pending
SO03694,CUST00055,PROD0043,2025-03-22,377,4798.24,1808936.48,Delivered
SO03695,CUST00031,PROD0102,2025-08-26,327,18591.08,6079283.16,Shipped
SO03696,CUST00065,PROD0024,2026-05-11,103,5314.55,547398.65,Delivered
SO03697,CUST00265,PROD0028,2026-02-19,1,15884.75,15884.75,Pending
SO03698,CUST00213,PROD0110,2026-04-10,239,34409.39,8223844.21,Delivered
SO03699,CUST00078,PROD0108,2025-12-08,496,13426.66,6659623.36,Shipped
SO03700,CUST00038,PROD0004,2025-04-28,463,4506.4,2086463.2,Pending
SO03701,CUST00211,PROD0135,2026-07-01,661,3461.39,2287978.79,Delivered
SO03702,CUST00052,PROD0075,2025-11-11,485,27972.37,13566599.45,Delivered
SO03703,CUST00219,PROD0141,2025-11-15,583,32364.54,18868526.82,Processing
SO03704,CUST00096,PROD0088,2025-10-26,177,3905.82,691330.14,Delivered
SO03705,CUST00276,PROD0150,2026-01-24,584,32804.93,19158079.12,Processing
SO03706,CUST00416,PROD0193,2026-05-09,227,17691.15,4015891.05,Processing
SO03707,CUST00199,PROD0161,2025-04-01,396,10438.34,4133582.64,Shipped
SO03708,CUST00337,PROD0123,2025-09-13,31,28745.57,891112.67,Shipped
SO03709,CUST00452,PROD0158,2025-01-18,362,30048.38,10877513.56,Cancelled
SO03710,CUST00408,PROD0166,2026-03-27,79,26280.81,2076183.99,Cancelled
SO03711,CUST00318,PROD0157,2025-04-10,390,28087.35,10954066.5,Processing
SO03712,CUST00073,PROD0058,2025-08-16,60,2634.23,158053.8,Processing
SO03713,CUST00078,PROD0087,2026-05-19,735,29085.6,21377916.0,Delivered
SO03714,CUST00186,PROD0164,2025-04-04,658,18154.48,11945647.84,Shipped
SO03715,CUST00118,PROD0200,2025-08-24,518,38044.87,19707242.66,Delivered
SO03716,CUST00474,PROD0194,2025-05-09,700,19618.75,13733125.0,Shipped
SO03717,CUST00223,PROD0048,2025-01-18,561,24578.83,13788723.63,Processing
SO03718,CUST00369,PROD0179,2025-11-25,747,1196.62,893875.14,Delivered
SO03719,CUST00014,PROD0148,2025-07-17,548,26268.57,14395176.36,Pending
SO03720,CUST00111,PROD0068,2026-06-19,205,27858.37,5710965.85,Processing
SO03721,CUST00128,PROD0083,2026-02-22,446,20133.45,8979518.7,Shipped
SO03722,CUST00256,PROD0114,2026-06-19,631,16848.09,10631144.79,Shipped
SO03723,CUST00146,PROD0125,2025-09-12,149,8887.85,1324289.65,Shipped
SO03724,CUST00361,PROD0109,2025-04-07,475,11599.26,5509648.5,Delivered
SO03725,CUST00252,PROD0191,2026-07-04,298,10168.76,3030290.48,Processing
SO03726,CUST00256,PROD0078,2025-10-20,134,26609.42,3565662.28,Delivered
SO03727,CUST00271,PROD0061,2026-02-05,747,5720.62,4273303.14,Processing
SO03728,CUST00299,PROD0086,2025-06-26,107,2586.66,276772.62,Delivered
SO03729,CUST00021,PROD0143,2026-08-27,320,22668.14,7253804.8,Processing
SO03730,CUST00194,PROD0036,2025-06-08,449,13432.83,6031340.67,Delivered
SO03731,CUST00442,PROD0048,2025-04-15,346,22733.03,7865628.38,Delivered
SO03732,CUST00467,PROD0120,2026-07-28,403,9319.48,3755750.44,Delivered
SO03733,CUST00132,PROD0027,2025-01-08,638,20786.87,13262023.06,Pending
SO03734,CUST00134,PROD0120,2025-09-16,436,7387.78,3221072.08,Delivered
SO03735,CUST00156,PROD0103,2025-05-13,626,19966.3,12498903.8,Shipped
SO03736,CUST00212,PROD0152,2025-04-28,183,8704.8,1592978.4,Delivered
SO03737,CUST00054,PROD0064,2026-04-18,381,31626.11,12049547.91,Delivered
SO03738,CUST00153,PROD0084,2026-07-21,267,12516.8,3341985.6,Delivered
SO03739,CUST00004,PROD0161,2025-12-01,24,11996.11,287906.64,Pending
SO03740,CUST00350,PROD0086,2025-09-24,727,2694.79,1959112.33,Delivered
SO03741,CUST00215,PROD0080,2026-03-02,548,6206.68,3401260.64,Delivered
SO03742,CUST00280,PROD0171,2025-08-20,256,13994.42,3582571.52,Delivered
SO03743,CUST00254,PROD0138,2025-02-17,241,21229.44,5116295.04,Processing
SO03744,CUST00091,PROD0164,2026-07-08,131,20232.32,2650433.92,Delivered
SO03745,CUST00423,PROD0194,2025-10-21,555,17746.51,9849313.05,Delivered
SO03746,CUST00340,PROD0049,2025-01-16,374,7812.75,2921968.5,Delivered
SO03747,CUST00218,PROD0180,2026-05-14,362,14343.43,5192321.66,Delivered
SO03748,CUST00051,PROD0027,2025-09-26,661,23416.69,15478432.09,Shipped
SO03749,CUST00335,PROD0026,2025-02-03,300,29615.75,8884725.0,Delivered
SO03750,CUST00291,PROD0165,2025-08-16,677,33845.35,22913301.95,Delivered
SO03751,CUST00425,PROD0148,2025-06-23,519,35480.18,18414213.42,Delivered
SO03752,CUST00267,PROD0065,2025-11-17,289,8723.53,2521100.17,Pending
SO03753,CUST00346,PROD0026,2025-01-09,138,27331.99,3771814.62,Delivered
SO03754,CUST00251,PROD0179,2026-03-30,108,1436.67,155160.36,Delivered
SO03755,CUST00174,PROD0050,2026-05-29,617,3620.17,2233644.89,Processing
SO03756,CUST00145,PROD0070,2026-04-07,500,17427.84,8713920.0,Pending
SO03757,CUST00468,PROD0135,2025-01-15,3,3765.72,11297.16,Delivered
SO03758,CUST00305,PROD0188,2026-07-05,164,25943.65,4254758.6,Processing
SO03759,CUST00134,PROD0025,2026-02-17,620,20220.85,12536927.0,Delivered
SO03760,CUST00384,PROD0076,2026-07-24,34,7001.16,238039.44,Processing
SO03761,CUST00216,PROD0065,2026-04-21,330,7309.54,2412148.2,Delivered
SO03762,CUST00285,PROD0116,2025-11-23,133,7203.84,958110.72,Pending
SO03763,CUST00282,PROD0099,2025-09-01,328,2496.39,818815.92,Cancelled
SO03764,CUST00007,PROD0142,2025-02-14,9,24993.43,224940.87,Processing
SO03765,CUST00442,PROD0135,2025-05-04,565,3567.85,2015835.25,Delivered
SO03766,CUST00001,PROD0001,2025-09-11,341,9082.35,3097081.35,Delivered
SO03767,CUST00280,PROD0102,2025-06-07,537,18955.26,10178974.62,Processing
SO03768,CUST00027,PROD0194,2025-06-08,196,14219.45,2787012.2,Delivered
SO03769,CUST00033,PROD0196,2026-07-10,435,30153.35,13116707.25,Delivered
SO03770,CUST00105,PROD0182,2025-06-20,605,13679.34,8276000.7,Pending
SO03771,CUST00086,PROD0029,2026-02-05,376,8256.4,3104406.4,Delivered
SO03772,CUST00500,PROD0149,2025-03-11,575,18397.67,10578660.25,Delivered
SO03773,CUST00233,PROD0188,2025-05-10,138,31099.61,4291746.18,Delivered
SO03774,CUST00435,PROD0040,2025-11-12,679,13835.37,9394216.23,Delivered
SO03775,CUST00394,PROD0061,2026-07-05,314,6388.41,2005960.74,Shipped
SO03776,CUST00103,PROD0144,2026-02-04,597,30453.94,18181002.18,Processing
SO03777,CUST00250,PROD0166,2026-07-08,671,25408.29,17048962.59,Delivered
SO03778,CUST00028,PROD0157,2025-04-01,145,28510.93,4134084.85,Shipped
SO03779,CUST00185,PROD0093,2025-09-03,538,6119.54,3292312.52,Delivered
SO03780,CUST00457,PROD0132,2025-06-02,666,23058.34,15356854.44,Delivered
SO03781,CUST00332,PROD0133,2025-08-09,624,14556.06,9082981.44,Delivered
SO03782,CUST00180,PROD0083,2025-01-28,569,19834.58,11285876.02,Delivered
